Date,name,value,Recovered,Deaths
14/3/2020,Germany,4585,46,9
14/3/2020,Ghana,3,0,0
14/3/2020,Greece,228,8,3
14/3/2020,Grenada,0,0,0
14/3/2020,Guatemala,1,0,0
14/3/2020,Guinea,1,0,0
14/3/2020,Guinea-Bissau,0,0,0
14/3/2020,Guyana,1,0,1
14/3/2020,Haiti,0,0,0
14/3/2020,Holy See,1,0,0
14/3/2020,Honduras,2,0,0
14/3/2020,Hungary,30,1,0
14/3/2020,Iceland,156,1,0
14/3/2020,India,102,4,2
14/3/2020,Indonesia,96,8,5
14/3/2020,Iran,12729,2959,611
14/3/2020,Iraq,110,26,10
14/3/2020,Ireland,129,0,2
14/3/2020,Israel,155,4,0
14/3/2020,Italy,21157,1966,1441
14/3/2020,Jamaica,8,0,0
14/3/2020,Japan,795,118,22
14/3/2020,Jordan,1,1,0
14/3/2020,Kazakhstan,6,0,0
14/3/2020,Kenya,1,0,0
14/3/2020,"Korea, South",8086,510,72
14/3/2020,Kosovo,2,0,0
14/3/2020,Kuwait,104,5,0
14/3/2020,Kyrgyzstan,0,0,0
14/3/2020,Laos,0,0,0
14/3/2020,Latvia,26,1,0
14/3/2020,Lebanon,93,1,3
14/3/2020,Lesotho,0,0,0
14/3/2020,Liberia,0,0,0
14/3/2020,Libya,0,0,0
14/3/2020,Liechtenstein,4,1,0
14/3/2020,Lithuania,8,0,0
14/3/2020,Luxembourg,51,0,1
14/3/2020,MS Zaandam,0,0,0
14/3/2020,Madagascar,0,0,0
14/3/2020,Malawi,0,0,0
14/3/2020,Malaysia,238,35,0
14/3/2020,Maldives,10,0,0
14/3/2020,Mali,0,0,0
14/3/2020,Malta,18,1,0
14/3/2020,Mauritania,1,0,0
14/3/2020,Mauritius,0,0,0
14/3/2020,Mexico,41,4,0
14/3/2020,Moldova,12,0,0
14/3/2020,Monaco,2,0,0
14/3/2020,Mongolia,1,0,0
14/3/2020,Montenegro,0,0,0
14/3/2020,Morocco,17,1,1
14/3/2020,Mozambique,0,0,0
14/3/2020,Namibia,2,0,0
14/3/2020,Nepal,1,1,0
14/3/2020,Netherlands,962,0,12
14/3/2020,New Zealand,6,0,0
14/3/2020,Nicaragua,0,0,0
14/3/2020,Niger,0,0,0
14/3/2020,Nigeria,2,0,0
14/3/2020,North Macedonia,14,1,0
14/3/2020,Norway,1090,1,3
14/3/2020,Oman,19,9,0
14/3/2020,Pakistan,53,2,0
14/3/2020,Panama,36,0,1
14/3/2020,Papua New Guinea,0,0,0
14/3/2020,Paraguay,6,0,0
14/3/2020,Peru,38,0,0
14/3/2020,Philippines,111,2,8
14/3/2020,Poland,103,0,3
14/3/2020,Portugal,169,2,0
14/3/2020,Qatar,337,4,0
14/3/2020,Romania,123,9,0
14/3/2020,Russia,59,8,0
14/3/2020,Rwanda,1,0,0
14/3/2020,Saint Kitts and Nevis,0,0,0
14/3/2020,Saint Lucia,1,0,0
14/3/2020,Saint Vincent and the Grenadines,1,0,0
14/3/2020,San Marino,80,4,5
14/3/2020,Sao Tome and Principe,0,0,0
14/3/2020,Saudi Arabia,103,1,0
14/3/2020,Senegal,10,1,0
14/3/2020,Serbia,46,0,0
14/3/2020,Seychelles,2,0,0
14/3/2020,Sierra Leone,0,0,0
14/3/2020,Singapore,212,105,0
14/3/2020,Slovakia,44,0,0
14/3/2020,Slovenia,181,0,1
14/3/2020,Somalia,0,0,0
14/3/2020,South Africa,38,0,0
14/3/2020,South Sudan,0,0,0
14/3/2020,Spain,6391,517,195
14/3/2020,Sri Lanka,10,1,0
14/3/2020,Sudan,1,0,1
14/3/2020,Suriname,1,0,0
14/3/2020,Sweden,961,0,2
14/3/2020,Switzerland,1359,4,13
14/3/2020,Syria,0,0,0
14/3/2020,Taiwan*,53,20,1
14/3/2020,Tajikistan,0,0,0
14/3/2020,Tanzania,0,0,0
14/3/2020,Thailand,82,35,1
14/3/2020,Timor-Leste,0,0,0
14/3/2020,Togo,1,0,0
14/3/2020,Trinidad and Tobago,2,0,0
14/3/2020,Tunisia,18,0,0
14/3/2020,Turkey,5,0,0
14/3/2020,US,2870,12,58
14/3/2020,Uganda,0,0,0
14/3/2020,Ukraine,3,0,1
14/3/2020,United Arab Emirates,85,17,0
14/3/2020,United Kingdom,2634,19,28
14/3/2020,Uruguay,6,0,0
14/3/2020,Uzbekistan,0,0,0
14/3/2020,Venezuela,2,0,0
14/3/2020,Vietnam,53,16,0
14/3/2020,West Bank and Gaza,35,0,0
14/3/2020,Western Sahara,0,0,0
14/3/2020,Yemen,0,0,0
14/3/2020,Zambia,0,0,0
14/3/2020,Zimbabwe,0,0,0
15/3/2020,Afghanistan,16,0,0
15/3/2020,Albania,42,0,1
15/3/2020,Algeria,48,12,4
15/3/2020,Andorra,1,1,0
15/3/2020,Angola,0,0,0
15/3/2020,Antigua and Barbuda,1,0,0
15/3/2020,Argentina,45,1,2
15/3/2020,Armenia,26,0,0
15/3/2020,Australia,297,23,3
15/3/2020,Austria,860,6,1
15/3/2020,Azerbaijan,23,6,1
15/3/2020,Bahamas,0,0,0
15/3/2020,Bahrain,214,60,0
15/3/2020,Bangladesh,5,0,0
15/3/2020,Barbados,0,0,0
15/3/2020,Belarus,27,3,0
15/3/2020,Belgium,886,1,4
15/3/2020,Belize,0,0,0
15/3/2020,Benin,0,0,0
15/3/2020,Bhutan,1,0,0
15/3/2020,Bolivia,10,0,0
15/3/2020,Bosnia and Herzegovina,24,0,0
15/3/2020,Botswana,0,0,0
15/3/2020,Brazil,162,0,0
15/3/2020,Brunei,50,0,0
15/3/2020,Bulgaria,51,0,2
15/3/2020,Burkina Faso,3,0,0
15/3/2020,Burma,0,0,0
15/3/2020,Burundi,0,0,0
15/3/2020,Cabo Verde,0,0,0
15/3/2020,Cambodia,7,1,0
15/3/2020,Cameroon,2,0,0
15/3/2020,Canada,252,8,1
15/3/2020,Central African Republic,1,0,0
15/3/2020,Chad,0,0,0
15/3/2020,Chile,101,0,0
15/3/2020,China,81003,67017,3203
15/3/2020,Colombia,34,0,0
15/3/2020,Comoros,0,0,0
15/3/2020,Congo (Brazzaville),1,0,0
15/3/2020,Congo (Kinshasa),2,0,0
15/3/2020,Costa Rica,27,0,0
15/3/2020,Cote d'Ivoire,1,0,0
15/3/2020,Croatia,49,1,0
15/3/2020,Cuba,4,0,0
15/3/2020,Cyprus,26,0,0
15/3/2020,Czechia,253,0,0
15/3/2020,Denmark,875,1,2
15/3/2020,Diamond Princess,706,325,7
15/3/2020,Djibouti,0,0,0
15/3/2020,Dominica,0,0,0
15/3/2020,Dominican Republic,11,0,0
15/3/2020,Ecuador,28,0,2
15/3/2020,Egypt,110,21,2
15/3/2020,El Salvador,0,0,0
15/3/2020,Equatorial Guinea,1,0,0
15/3/2020,Eritrea,0,0,0
15/3/2020,Estonia,171,1,0
15/3/2020,Eswatini,1,0,0
15/3/2020,Ethiopia,1,0,0
15/3/2020,Fiji,0,0,0
15/3/2020,Finland,244,10,0
15/3/2020,France,4532,12,91
15/3/2020,Gabon,1,0,0
15/3/2020,Gambia,0,0,0
15/3/2020,Georgia,33,0,0
15/3/2020,Germany,5795,46,11
15/3/2020,Ghana,6,0,0
15/3/2020,Greece,331,8,4
15/3/2020,Grenada,0,0,0
15/3/2020,Guatemala,1,0,0
15/3/2020,Guinea,1,0,0
15/3/2020,Guinea-Bissau,0,0,0
15/3/2020,Guyana,4,0,1
15/3/2020,Haiti,0,0,0
15/3/2020,Holy See,1,0,0
15/3/2020,Honduras,3,0,0
15/3/2020,Hungary,32,1,1
15/3/2020,Iceland,171,8,5
15/3/2020,India,113,13,2
15/3/2020,Indonesia,117,8,5
15/3/2020,Iran,13938,4590,724
15/3/2020,Iraq,116,26,10
15/3/2020,Ireland,129,0,2
15/3/2020,Israel,213,4,0
15/3/2020,Italy,24747,2335,1809
15/3/2020,Jamaica,10,0,0
15/3/2020,Japan,826,118,24
15/3/2020,Jordan,8,1,0
15/3/2020,Kazakhstan,9,0,0
15/3/2020,Kenya,3,0,0
15/3/2020,"Korea, South",8162,510,75
15/3/2020,Kosovo,5,0,0
15/3/2020,Kuwait,112,5,0
15/3/2020,Kyrgyzstan,0,0,0
15/3/2020,Laos,0,0,0
15/3/2020,Latvia,30,1,0
15/3/2020,Lebanon,110,1,3
15/3/2020,Lesotho,0,0,0
15/3/2020,Liberia,0,0,0
15/3/2020,Libya,0,0,0
15/3/2020,Liechtenstein,4,1,0
15/3/2020,Lithuania,12,1,0
15/3/2020,Luxembourg,59,0,1
15/3/2020,MS Zaandam,0,0,0
15/3/2020,Madagascar,0,0,0
15/3/2020,Malawi,0,0,0
15/3/2020,Malaysia,428,42,0
15/3/2020,Maldives,13,0,0
15/3/2020,Mali,0,0,0
15/3/2020,Malta,21,1,0
15/3/2020,Mauritania,1,0,0
15/3/2020,Mauritius,0,0,0
15/3/2020,Mexico,53,4,0
15/3/2020,Moldova,23,0,0
15/3/2020,Monaco,2,0,0
15/3/2020,Mongolia,1,0,0
15/3/2020,Montenegro,0,0,0
15/3/2020,Morocco,28,1,1
15/3/2020,Mozambique,0,0,0
15/3/2020,Namibia,2,0,0
15/3/2020,Nepal,1,1,0
15/3/2020,Netherlands,1138,0,20
15/3/2020,New Zealand,8,0,0
15/3/2020,Nicaragua,0,0,0
15/3/2020,Niger,0,0,0
15/3/2020,Nigeria,2,0,0
15/3/2020,North Macedonia,14,1,0
15/3/2020,Norway,1221,1,3
15/3/2020,Oman,22,9,0
15/3/2020,Pakistan,136,2,0
15/3/2020,Panama,43,0,1
15/3/2020,Papua New Guinea,0,0,0
15/3/2020,Paraguay,6,0,0
15/3/2020,Peru,43,0,0
15/3/2020,Philippines,140,2,11
15/3/2020,Poland,119,0,3
15/3/2020,Portugal,245,2,0
15/3/2020,Qatar,401,4,0
15/3/2020,Romania,131,9,0
15/3/2020,Russia,63,8,0
15/3/2020,Rwanda,1,0,0
15/3/2020,Saint Kitts and Nevis,0,0,0
15/3/2020,Saint Lucia,2,0,0
15/3/2020,Saint Vincent and the Grenadines,1,0,0
15/3/2020,San Marino,101,4,5
15/3/2020,Sao Tome and Principe,0,0,0
15/3/2020,Saudi Arabia,103,1,0
15/3/2020,Senegal,24,1,0
15/3/2020,Serbia,48,0,0
15/3/2020,Seychelles,2,0,0
15/3/2020,Sierra Leone,0,0,0
15/3/2020,Singapore,226,105,0
15/3/2020,Slovakia,54,0,0
15/3/2020,Slovenia,219,0,1
15/3/2020,Somalia,0,0,0
15/3/2020,South Africa,51,0,0
15/3/2020,South Sudan,0,0,0
15/3/2020,Spain,7798,517,289
15/3/2020,Sri Lanka,18,1,0
15/3/2020,Sudan,1,0,1
15/3/2020,Suriname,1,0,0
15/3/2020,Sweden,1022,0,3
15/3/2020,Switzerland,2200,4,14
15/3/2020,Syria,0,0,0
15/3/2020,Taiwan*,59,20,1
15/3/2020,Tajikistan,0,0,0
15/3/2020,Tanzania,0,0,0
15/3/2020,Thailand,114,35,1
15/3/2020,Timor-Leste,0,0,0
15/3/2020,Togo,1,0,0
15/3/2020,Trinidad and Tobago,2,0,0
15/3/2020,Tunisia,18,0,0
15/3/2020,Turkey,6,0,0
15/3/2020,US,2968,12,70
15/3/2020,Uganda,0,0,0
15/3/2020,Ukraine,3,0,1
15/3/2020,United Arab Emirates,98,23,0
15/3/2020,United Kingdom,3077,19,43
15/3/2020,Uruguay,8,0,0
15/3/2020,Uzbekistan,1,0,0
15/3/2020,Venezuela,10,0,0
15/3/2020,Vietnam,56,16,0
15/3/2020,West Bank and Gaza,38,0,0
15/3/2020,Western Sahara,0,0,0
15/3/2020,Yemen,0,0,0
15/3/2020,Zambia,0,0,0
15/3/2020,Zimbabwe,0,0,0
16/3/2020,Afghanistan,21,1,0
16/3/2020,Albania,51,0,1
16/3/2020,Algeria,54,12,4
16/3/2020,Andorra,2,1,0
16/3/2020,Angola,0,0,0
16/3/2020,Antigua and Barbuda,1,0,0
16/3/2020,Argentina,56,1,2
16/3/2020,Armenia,52,0,0
16/3/2020,Australia,377,23,3
16/3/2020,Austria,1018,6,3
16/3/2020,Azerbaijan,28,6,1
16/3/2020,Bahamas,1,0,0
16/3/2020,Bahrain,214,77,1
16/3/2020,Bangladesh,8,2,0
16/3/2020,Barbados,0,0,0
16/3/2020,Belarus,36,3,0
16/3/2020,Belgium,1058,1,5
16/3/2020,Belize,0,0,0
16/3/2020,Benin,1,0,0
16/3/2020,Bhutan,1,0,0
16/3/2020,Bolivia,11,0,0
16/3/2020,Bosnia and Herzegovina,25,0,0
16/3/2020,Botswana,0,0,0
16/3/2020,Brazil,200,1,0
16/3/2020,Brunei,54,0,0
16/3/2020,Bulgaria,52,0,2
16/3/2020,Burkina Faso,15,0,0
16/3/2020,Burma,0,0,0
16/3/2020,Burundi,0,0,0
16/3/2020,Cabo Verde,0,0,0
16/3/2020,Cambodia,7,1,0
16/3/2020,Cameroon,4,0,0
16/3/2020,Canada,415,9,4
16/3/2020,Central African Republic,1,0,0
16/3/2020,Chad,0,0,0
16/3/2020,Chile,182,0,0
16/3/2020,China,81033,67910,3217
16/3/2020,Colombia,57,0,0
16/3/2020,Comoros,0,0,0
16/3/2020,Congo (Brazzaville),1,0,0
16/3/2020,Congo (Kinshasa),2,0,0
16/3/2020,Costa Rica,35,0,0
16/3/2020,Cote d'Ivoire,1,0,0
16/3/2020,Croatia,57,2,0
16/3/2020,Cuba,4,0,0
16/3/2020,Cyprus,33,0,0
16/3/2020,Czechia,298,3,0
16/3/2020,Denmark,933,1,3
16/3/2020,Diamond Princess,706,325,7
16/3/2020,Djibouti,0,0,0
16/3/2020,Dominica,0,0,0
16/3/2020,Dominican Republic,11,0,0
16/3/2020,Ecuador,37,0,2
16/3/2020,Egypt,150,27,2
16/3/2020,El Salvador,0,0,0
16/3/2020,Equatorial Guinea,1,0,0
16/3/2020,Eritrea,0,0,0
16/3/2020,Estonia,205,1,0
16/3/2020,Eswatini,1,0,0
16/3/2020,Ethiopia,5,0,0
16/3/2020,Fiji,0,0,0
16/3/2020,Finland,277,10,0
16/3/2020,France,6683,12,149
16/3/2020,Gabon,1,0,0
16/3/2020,Gambia,0,0,0
16/3/2020,Georgia,33,1,0
16/3/2020,Germany,7272,67,17
16/3/2020,Ghana,6,0,0
16/3/2020,Greece,331,8,4
16/3/2020,Grenada,0,0,0
16/3/2020,Guatemala,2,0,1
16/3/2020,Guinea,1,0,0
16/3/2020,Guinea-Bissau,0,0,0
16/3/2020,Guyana,4,0,1
16/3/2020,Haiti,0,0,0
16/3/2020,Holy See,1,0,0
16/3/2020,Honduras,6,0,0
16/3/2020,Hungary,39,1,1
16/3/2020,Iceland,180,0,0
16/3/2020,India,119,13,2
16/3/2020,Indonesia,134,8,5
16/3/2020,Iran,14991,4590,853
16/3/2020,Iraq,124,26,10
16/3/2020,Ireland,169,0,2
16/3/2020,Israel,218,4,0
16/3/2020,Italy,27980,2749,2158
16/3/2020,Jamaica,10,2,0
16/3/2020,Japan,843,144,30
16/3/2020,Jordan,17,1,0
16/3/2020,Kazakhstan,10,0,0
16/3/2020,Kenya,3,0,0
16/3/2020,"Korea, South",8236,1137,75
16/3/2020,Kosovo,13,0,0
16/3/2020,Kuwait,123,9,0
16/3/2020,Kyrgyzstan,0,0,0
16/3/2020,Laos,0,0,0
16/3/2020,Latvia,34,1,0
16/3/2020,Lebanon,110,1,3
16/3/2020,Lesotho,0,0,0
16/3/2020,Liberia,1,0,0
16/3/2020,Libya,0,0,0
16/3/2020,Liechtenstein,4,1,0
16/3/2020,Lithuania,17,1,0
16/3/2020,Luxembourg,77,0,1
16/3/2020,MS Zaandam,0,0,0
16/3/2020,Madagascar,0,0,0
16/3/2020,Malawi,0,0,0
16/3/2020,Malaysia,566,42,0
16/3/2020,Maldives,13,0,0
16/3/2020,Mali,0,0,0
16/3/2020,Malta,30,2,0
16/3/2020,Mauritania,1,0,0
16/3/2020,Mauritius,0,0,0
16/3/2020,Mexico,82,4,0
16/3/2020,Moldova,23,0,0
16/3/2020,Monaco,7,0,0
16/3/2020,Mongolia,1,0,0
16/3/2020,Montenegro,0,0,0
16/3/2020,Morocco,29,1,1
16/3/2020,Mozambique,0,0,0
16/3/2020,Namibia,2,0,0
16/3/2020,Nepal,1,1,0
16/3/2020,Netherlands,1416,0,24
16/3/2020,New Zealand,8,0,0
16/3/2020,Nicaragua,0,0,0
16/3/2020,Niger,0,0,0
16/3/2020,Nigeria,2,0,0
16/3/2020,North Macedonia,18,1,0
16/3/2020,Norway,1333,1,3
16/3/2020,Oman,22,9,0
16/3/2020,Pakistan,236,2,0
16/3/2020,Panama,55,0,1
16/3/2020,Papua New Guinea,0,0,0
16/3/2020,Paraguay,8,0,0
16/3/2020,Peru,86,0,0
16/3/2020,Philippines,142,2,12
16/3/2020,Poland,177,13,4
16/3/2020,Portugal,331,3,0
16/3/2020,Qatar,439,4,0
16/3/2020,Romania,158,9,0
16/3/2020,Russia,90,8,0
16/3/2020,Rwanda,5,0,0
16/3/2020,Saint Kitts and Nevis,0,0,0
16/3/2020,Saint Lucia,2,0,0
16/3/2020,Saint Vincent and the Grenadines,1,0,0
16/3/2020,San Marino,109,4,7
16/3/2020,Sao Tome and Principe,0,0,0
16/3/2020,Saudi Arabia,118,2,0
16/3/2020,Senegal,24,2,0
16/3/2020,Serbia,55,1,0
16/3/2020,Seychelles,3,0,0
16/3/2020,Sierra Leone,0,0,0
16/3/2020,Singapore,243,109,0
16/3/2020,Slovakia,63,0,0
16/3/2020,Slovenia,253,0,1
16/3/2020,Somalia,1,0,0
16/3/2020,South Africa,62,0,0
16/3/2020,South Sudan,0,0,0
16/3/2020,Spain,9942,530,342
16/3/2020,Sri Lanka,28,1,0
16/3/2020,Sudan,1,0,1
16/3/2020,Suriname,1,0,0
16/3/2020,Sweden,1103,0,6
16/3/2020,Switzerland,2200,4,14
16/3/2020,Syria,0,0,0
16/3/2020,Taiwan*,67,20,1
16/3/2020,Tajikistan,0,0,0
16/3/2020,Tanzania,1,0,0
16/3/2020,Thailand,147,35,1
16/3/2020,Timor-Leste,0,0,0
16/3/2020,Togo,1,0,0
16/3/2020,Trinidad and Tobago,4,0,0
16/3/2020,Tunisia,20,0,0
16/3/2020,Turkey,18,0,0
16/3/2020,US,4360,17,97
16/3/2020,Uganda,0,0,0
16/3/2020,Ukraine,7,0,1
16/3/2020,United Arab Emirates,98,23,0
16/3/2020,United Kingdom,3692,21,66
16/3/2020,Uruguay,29,0,0
16/3/2020,Uzbekistan,6,0,0
16/3/2020,Venezuela,17,0,0
16/3/2020,Vietnam,61,16,0
16/3/2020,West Bank and Gaza,38,0,0
16/3/2020,Western Sahara,0,0,0
16/3/2020,Yemen,0,0,0
16/3/2020,Zambia,0,0,0
16/3/2020,Zimbabwe,0,0,0
17/3/2020,Afghanistan,22,1,0
17/3/2020,Albania,55,0,1
17/3/2020,Algeria,60,12,4
17/3/2020,Andorra,39,1,0
17/3/2020,Angola,0,0,0
17/3/2020,Antigua and Barbuda,1,0,0
17/3/2020,Argentina,68,3,2
17/3/2020,Armenia,78,1,0
17/3/2020,Australia,452,23,5
17/3/2020,Austria,1332,1,3
17/3/2020,Azerbaijan,28,6,1
17/3/2020,Bahamas,1,0,0
17/3/2020,Bahrain,228,81,1
17/3/2020,Bangladesh,10,3,0
17/3/2020,Barbados,2,0,0
17/3/2020,Belarus,36,3,0
17/3/2020,Belgium,1243,1,10
17/3/2020,Belize,0,0,0
17/3/2020,Benin,1,0,0
17/3/2020,Bhutan,1,0,0
17/3/2020,Bolivia,11,0,0
17/3/2020,Bosnia and Herzegovina,26,2,0
17/3/2020,Botswana,0,0,0
17/3/2020,Brazil,321,2,1
17/3/2020,Brunei,56,0,0
17/3/2020,Bulgaria,67,0,2
17/3/2020,Burkina Faso,15,0,0
17/3/2020,Burma,0,0,0
17/3/2020,Burundi,0,0,0
17/3/2020,Cabo Verde,0,0,0
17/3/2020,Cambodia,33,1,0
17/3/2020,Cameroon,10,0,0
17/3/2020,Canada,478,9,5
17/3/2020,Central African Republic,1,0,0
17/3/2020,Chad,0,0,0
17/3/2020,Chile,228,0,0
17/3/2020,China,81058,68798,3230
17/3/2020,Colombia,75,1,0
17/3/2020,Comoros,0,0,0
17/3/2020,Congo (Brazzaville),1,0,0
17/3/2020,Congo (Kinshasa),3,0,0
17/3/2020,Costa Rica,41,0,0
17/3/2020,Cote d'Ivoire,5,1,0
17/3/2020,Croatia,65,4,0
17/3/2020,Cuba,5,0,0
17/3/2020,Cyprus,46,0,0
17/3/2020,Czechia,396,3,0
17/3/2020,Denmark,1025,1,4
17/3/2020,Diamond Princess,706,325,7
17/3/2020,Djibouti,0,0,0
17/3/2020,Dominica,0,0,0
17/3/2020,Dominican Republic,21,0,1
17/3/2020,Ecuador,58,0,2
17/3/2020,Egypt,196,32,4
17/3/2020,El Salvador,0,0,0
17/3/2020,Equatorial Guinea,1,0,0
17/3/2020,Eritrea,0,0,0
17/3/2020,Estonia,225,1,0
17/3/2020,Eswatini,1,0,0
17/3/2020,Ethiopia,5,0,0
17/3/2020,Fiji,0,0,0
17/3/2020,Finland,321,10,0
17/3/2020,France,7715,12,149
17/3/2020,Gabon,1,0,0
17/3/2020,Gambia,1,0,0
17/3/2020,Georgia,34,1,0
17/3/2020,Germany,9257,67,24
17/3/2020,Ghana,7,0,0
17/3/2020,Greece,387,8,5
17/3/2020,Grenada,0,0,0
17/3/2020,Guatemala,6,0,1
17/3/2020,Guinea,1,0,0
17/3/2020,Guinea-Bissau,0,0,0
17/3/2020,Guyana,7,0,1
17/3/2020,Haiti,0,0,0
17/3/2020,Holy See,1,0,0
17/3/2020,Honduras,8,0,0
17/3/2020,Hungary,50,2,1
17/3/2020,Iceland,220,0,1
17/3/2020,India,142,14,3
17/3/2020,Indonesia,172,8,5
17/3/2020,Iran,16169,5389,988
17/3/2020,Iraq,154,32,11
17/3/2020,Ireland,223,5,2
17/3/2020,Israel,250,11,0
17/3/2020,Italy,31506,2941,2503
17/3/2020,Jamaica,12,2,0
17/3/2020,Japan,893,144,30
17/3/2020,Jordan,34,1,0
17/3/2020,Kazakhstan,33,0,0
17/3/2020,Kenya,3,0,0
17/3/2020,"Korea, South",8320,1407,81
17/3/2020,Kosovo,16,0,0
17/3/2020,Kuwait,130,9,0
17/3/2020,Kyrgyzstan,0,0,0
17/3/2020,Laos,0,0,0
17/3/2020,Latvia,49,1,0
17/3/2020,Lebanon,120,3,3
17/3/2020,Lesotho,0,0,0
17/3/2020,Liberia,1,0,0
17/3/2020,Libya,0,0,0
17/3/2020,Liechtenstein,7,1,0
17/3/2020,Lithuania,25,1,0
17/3/2020,Luxembourg,140,0,1
17/3/2020,MS Zaandam,0,0,0
17/3/2020,Madagascar,0,0,0
17/3/2020,Malawi,0,0,0
17/3/2020,Malaysia,673,49,2
17/3/2020,Maldives,13,0,0
17/3/2020,Mali,0,0,0
17/3/2020,Malta,38,2,0
17/3/2020,Mauritania,1,0,0
17/3/2020,Mauritius,0,0,0
17/3/2020,Mexico,93,4,0
17/3/2020,Moldova,30,1,0
17/3/2020,Monaco,7,0,0
17/3/2020,Mongolia,5,0,0
17/3/2020,Montenegro,2,0,0
17/3/2020,Morocco,38,1,2
17/3/2020,Mozambique,0,0,0
17/3/2020,Namibia,2,0,0
17/3/2020,Nepal,1,1,0
17/3/2020,Netherlands,1711,0,43
17/3/2020,New Zealand,12,0,0
17/3/2020,Nicaragua,0,0,0
17/3/2020,Niger,0,0,0
17/3/2020,Nigeria,3,0,0
17/3/2020,North Macedonia,26,1,0
17/3/2020,Norway,1463,1,3
17/3/2020,Oman,24,9,0
17/3/2020,Pakistan,299,2,0
17/3/2020,Panama,69,0,1
17/3/2020,Papua New Guinea,0,0,0
17/3/2020,Paraguay,9,0,0
17/3/2020,Peru,117,1,0
17/3/2020,Philippines,187,5,12
17/3/2020,Poland,238,13,5
17/3/2020,Portugal,448,3,1
17/3/2020,Qatar,439,4,0
17/3/2020,Romania,184,16,0
17/3/2020,Russia,114,8,0
17/3/2020,Rwanda,7,0,0
17/3/2020,Saint Kitts and Nevis,0,0,0
17/3/2020,Saint Lucia,2,0,0
17/3/2020,Saint Vincent and the Grenadines,1,0,0
17/3/2020,San Marino,109,4,7
17/3/2020,Sao Tome and Principe,0,0,0
17/3/2020,Saudi Arabia,171,6,0
17/3/2020,Senegal,26,2,0
17/3/2020,Serbia,65,1,0
17/3/2020,Seychelles,4,0,0
17/3/2020,Sierra Leone,0,0,0
17/3/2020,Singapore,266,114,0
17/3/2020,Slovakia,72,0,0
17/3/2020,Slovenia,275,0,1
17/3/2020,Somalia,1,0,0
17/3/2020,South Africa,62,0,0
17/3/2020,South Sudan,0,0,0
17/3/2020,Spain,11748,1028,533
17/3/2020,Sri Lanka,44,1,0
17/3/2020,Sudan,1,0,1
17/3/2020,Suriname,1,0,0
17/3/2020,Sweden,1190,0,7
17/3/2020,Switzerland,2700,4,27
17/3/2020,Syria,0,0,0
17/3/2020,Taiwan*,77,22,1
17/3/2020,Tajikistan,0,0,0
17/3/2020,Tanzania,1,0,0
17/3/2020,Thailand,177,41,1
17/3/2020,Timor-Leste,0,0,0
17/3/2020,Togo,1,0,0
17/3/2020,Trinidad and Tobago,5,0,0
17/3/2020,Tunisia,24,0,0
17/3/2020,Turkey,47,0,1
17/3/2020,US,6141,17,131
17/3/2020,Uganda,0,0,0
17/3/2020,Ukraine,14,0,2
17/3/2020,United Arab Emirates,98,23,0
17/3/2020,United Kingdom,4462,53,82
17/3/2020,Uruguay,50,0,0
17/3/2020,Uzbekistan,10,0,0
17/3/2020,Venezuela,33,0,0
17/3/2020,Vietnam,66,16,0
17/3/2020,West Bank and Gaza,39,0,0
17/3/2020,Western Sahara,0,0,0
17/3/2020,Yemen,0,0,0
17/3/2020,Zambia,0,0,0
17/3/2020,Zimbabwe,0,0,0
18/3/2020,Afghanistan,22,1,0
18/3/2020,Albania,59,0,2
18/3/2020,Algeria,74,12,7
18/3/2020,Andorra,39,1,0
18/3/2020,Angola,0,0,0
18/3/2020,Antigua and Barbuda,1,0,0
18/3/2020,Argentina,79,3,2
18/3/2020,Armenia,84,1,0
18/3/2020,Australia,568,23,6
18/3/2020,Austria,1646,9,4
18/3/2020,Azerbaijan,28,6,1
18/3/2020,Bahamas,1,0,0
18/3/2020,Bahrain,256,88,1
18/3/2020,Bangladesh,14,3,1
18/3/2020,Barbados,2,0,0
18/3/2020,Belarus,51,5,0
18/3/2020,Belgium,1486,31,14
18/3/2020,Belize,0,0,0
18/3/2020,Benin,2,0,0
18/3/2020,Bhutan,1,0,0
18/3/2020,Bolivia,12,0,0
18/3/2020,Bosnia and Herzegovina,38,2,0
18/3/2020,Botswana,0,0,0
18/3/2020,Brazil,372,2,3
18/3/2020,Brunei,68,0,0
18/3/2020,Bulgaria,92,0,2
18/3/2020,Burkina Faso,20,0,1
18/3/2020,Burma,0,0,0
18/3/2020,Burundi,0,0,0
18/3/2020,Cabo Verde,0,0,0
18/3/2020,Cambodia,35,1,0
18/3/2020,Cameroon,10,0,0
18/3/2020,Canada,657,9,8
18/3/2020,Central African Republic,1,0,0
18/3/2020,Chad,0,0,0
18/3/2020,Chile,265,0,0
18/3/2020,China,81102,69755,3241
18/3/2020,Colombia,102,1,0
18/3/2020,Comoros,0,0,0
18/3/2020,Congo (Brazzaville),1,0,0
18/3/2020,Congo (Kinshasa),4,0,0
18/3/2020,Costa Rica,50,0,0
18/3/2020,Cote d'Ivoire,6,1,0
18/3/2020,Croatia,81,4,0
18/3/2020,Cuba,7,0,1
18/3/2020,Cyprus,49,0,0
18/3/2020,Czechia,464,3,0
18/3/2020,Denmark,1116,1,4
18/3/2020,Diamond Princess,712,325,7
18/3/2020,Djibouti,1,0,0
